meter_id,id,reading_date,units,voltage,temperature,power_factor,load_kw,frequency_hz,phase,status
MTR0000078,277,2025-04-18 04:52:26.351504,23.416,241.86,29.32,0.959,1.906,49.972,Three,OK
MTR0000078,1314,2025-06-06 10:44:58.901524,25.362,242.14,35.52,0.964,9.226,50.09,Three,OK
MTR0000078,2237,2025-07-27 00:22:12.812784,38.45,234.42,39.61,0.833,8.616,50.422,Single,CHECK
MTR0000078,2578,2025-01-23 13:24:15.843925,19.106,222.11,37.53,0.752,5.322,49.707,Three,OK
MTR0000079,402,2025-09-04 20:19:42.774793,47.85,214.79,36.76,0.967,9.391,49.989,Single,OK
MTR0000079,2008,2025-02-22 05:12:45.956712,3.703,231.54,24.3,0.96,5.296,50.33,Three,OK
MTR0000080,105,2025-02-25 01:41:57.864212,16.904,225.21,20.92,0.981,5.501,49.571,Three,OK
MTR0000080,2224,2025-09-29 17:46:48.545055,0.711,235.26,27.04,0.966,3.373,50.476,Three,OK
MTR0000081,1533,2025-10-02 01:42:48.665633,40.349,224.44,28.34,0.942,6.62,49.716,Three,OK
MTR0000081,1611,2024-11-26 07:42:45.993816,5.477,247.51,29.2,0.923,9.944,50.378,Single,OK
MTR0000082,416,2025-11-04 21:42:45.689368,42.131,246.62,26.36,0.791,5.976,50.153,Single,OK
MTR0000083,87,2025-01-11 19:04:12.619219,15.932,218.6,38.79,0.877,8.002,49.562,Three,OK
MTR0000083,454,2025-07-06 17:54:46.199985,34.007,243.2,39.15,0.778,2.95,49.958,Three,OK
MTR0000083,703,2024-12-01 15:31:44.749865,12.277,223.31,39.65,0.994,9.674,49.501,Single,OK
MTR0000083,929,2025-02-07 02:11:54.206073,22.314,244.57,29.58,0.862,9.727,49.505,Single,OK
MTR0000083,1808,2025-01-16 18:45:23.351840,41.662,211.91,32.96,0.803,0.715,50.307,Single,CHECK
MTR0000084,90,2025-03-15 12:03:15.526298,15.683,245.97,25.56,0.846,3.341,50.377,Three,OK
MTR0000084,2007,2025-08-09 19:35:55.144070,36.203,240.22,25.56,0.784,3.165,50.372,Single,OK
MTR0000084,2546,2025-05-30 10:59:21.407506,34.026,218.69,37.14,0.852,0.021,50.442,Three,OK
MTR0000084,2991,2025-11-03 18:20:20.082459,33.581,227.54,32.91,0.953,9.271,50.073,Three,OK
MTR0000085,6,2025-10-07 03:40:51.566994,37.595,227.51,38.83,0.812,8.091,49.615,Single,OK
MTR0000085,613,2025-06-14 01:44:32.182929,5.995,236.91,31.32,0.869,7.964,50.159,Three,OK
MTR0000085,1321,2025-02-05 06:44:48.372719,18.988,226.78,21.84,0.804,2.337,50.113,Single,OK
MTR0000085,1803,2025-09-01 02:19:08.854980,1.955,213.09,33.62,0.847,5.887,49.765,Three,OK
MTR0000085,2432,2025-09-15 22:32:51.055791,44.287,226.48,25.97,0.868,3.218,49.687,Three,OK
MTR0000086,207,2024-12-24 06:17:04.014556,19.693,222.78,31.64,0.757,6.873,49.669,Single,CHECK
MTR0000086,1108,2025-08-12 23:59:50.597340,49.5,228.62,30.74,0.961,2.352,49.722,Three,OK
MTR0000087,2269,2024-12-02 22:30:52.823093,4.003,239.82,38.82,0.906,6.33,49.643,Three,OK
MTR0000087,2799,2025-09-24 07:12:31.667705,43.996,217.84,21.29,0.954,3.912,50.493,Single,OK
MTR0000088,2300,2025-06-08 23:18:09.908766,24.133,218.07,36.22,0.91,6.404,50.234,Three,OK
MTR0000088,2323,2025-05-01 14:19:36.099185,7.418,235.97,37.17,0.9,9.057,50.231,Three,OK
MTR0000089,2500,2025-01-24 08:23:00.723422,21.835,212.77,28.66,0.876,4.089,49.981,Three,OK
MTR0000090,725,2025-09-05 19:38:01.966587,34.994,241.52,36.98,0.76,4.3,49.972,Three,OK
MTR0000090,1553,2025-02-01 22:49:33.025446,16.99,220.12,39.38,0.936,7.683,50.072,Three,OK
MTR0000090,2699,2025-04-15 11:30:14.809999,13.193,243.33,29.72,0.781,0.81,50.304,Three,OK
MTR0000091,1359,2025-06-14 13:25:31.001815,30.01,228.41,35.17,0.836,2.32,50.146,Three,OK
MTR0000092,683,2024-12-20 06:25:12.144787,4.047,245.41,25.88,0.918,9.203,50.193,Three,OK
MTR0000092,1566,2025-08-02 09:41:05.331023,8.909,237.8,39.65,0.863,3.003,50.2,Single,OK
MTR0000092,2585,2025-03-10 06:09:00.702015,45.063,221.23,24.75,0.806,8.111,50.452,Three,OK
MTR0000093,2029,2025-03-08 00:00:21.496329,8.765,238.79,36.01,0.798,9.204,49.581,Single,OK
MTR0000093,2894,2025-08-21 01:11:15.087545,48.37,211.85,25.81,0.87,9.125,50.475,Single,OK
MTR0000094,288,2025-11-11 19:06:13.901899,36.472,220.0,21.11,0.845,3.734,50.236,Three,OK
MTR0000094,868,2025-07-07 06:20:37.714124,10.3,230.65,35.17,0.831,3.1,49.853,Single,OK
MTR0000094,1089,2025-09-19 02:35:14.849462,5.005,220.01,33.82,0.766,5.482,50.429,Single,OK
MTR0000094,1568,2025-01-27 10:11:11.902265,0.543,238.56,20.71,0.857,1.327,50.497,Single,CHECK
MTR0000094,2064,2024-12-31 15:30:41.048198,4.772,230.45,31.62,0.993,1.42,49.624,Three,OK
MTR0000095,322,2025-09-19 04:23:37.459576,1.948,224.94,33.89,0.86,0.512,50.009,Single,OK
MTR0000095,893,2025-07-04 04:45:02.214212,47.729,221.99,20.89,0.77,8.194,50.157,Single,OK
MTR0000095,1044,2025-09-21 08:23:52.514435,36.834,242.27,37.99,0.786,6.903,50.053,Single,OK
MTR0000095,1358,2025-06-18 23:10:06.208220,40.768,219.45,20.26,0.835,2.893,50.21,Single,OK
MTR0000095,1380,2025-06-05 05:10:50.499706,49.03,249.85,36.13,0.802,8.593,49.85,Single,OK
MTR0000095,1854,2025-06-21 09:32:09.422337,16.267,228.24,25.39,0.97,8.224,49.567,Single,OK
MTR0000095,2392,2025-08-08 13:42:34.365071,22.762,217.72,25.24,0.775,5.998,49.773,Three,OK
MTR0000095,2917,2024-11-18 16:37:07.409246,45.887,238.09,21.22,0.911,9.688,50.406,Single,OK
MTR0000096,1742,2025-06-27 16:34:38.733329,0.58,246.79,33.47,0.949,6.132,49.774,Three,OK
MTR0000096,2004,2025-04-13 13:43:59.198258,22.903,214.97,31.69,0.79,2.512,49.689,Single,OK
MTR0000096,2542,2025-01-31 18:58:04.976947,10.866,211.07,27.0,0.975,6.128,50.12,Single,OK
MTR0000096,2673,2025-04-18 16:15:43.453727,26.038,248.24,20.96,0.804,0.493,50.18,Three,OK
MTR0000096,2951,2025-01-19 01:02:42.648752,49.541,216.14,32.58,0.963,2.856,50.031,Single,CHECK
MTR0000097,1054,2025-06-02 13:55:30.831804,42.777,228.29,30.79,0.827,9.447,49.891,Single,OK
MTR0000097,1643,2025-03-19 22:12:15.891141,31.468,231.01,37.83,0.957,7.564,49.917,Single,OK
MTR0000097,2353,2025-01-15 01:15:30.282498,35.196,230.66,29.65,0.786,4.908,50.001,Single,OK
MTR0000098,1448,2025-08-05 16:36:05.804140,7.429,211.97,24.59,0.873,7.438,50.315,Single,OK
MTR0000098,1549,2024-12-03 14:01:22.381154,30.658,248.74,26.27,0.751,5.098,50.194,Three,OK
MTR0000098,2541,2025-05-03 01:20:59.118735,4.543,220.99,28.58,0.937,9.582,50.22,Single,OK
MTR0000100,2283,2024-11-26 17:23:19.494980,38.113,233.55,31.36,0.848,3.392,50.256,Single,OK
MTR0000101,73,2025-02-04 09:14:32.594662,15.218,237.44,36.64,0.958,7.21,50.044,Three,OK
MTR0000101,471,2025-07-21 15:02:51.765992,43.003,225.81,35.23,0.898,2.593,49.805,Three,OK
MTR0000101,1185,2025-06-10 15:50:04.146298,38.053,237.1,34.92,0.847,1.83,49.853,Single,OK
MTR0000102,1332,2025-04-23 14:47:05.186346,3.288,212.33,27.26,0.972,3.592,49.559,Three,OK
MTR0000102,1698,2025-02-04 23:33:46.006530,46.296,230.7,25.51,0.999,5.274,49.97,Three,OK
MTR0000102,2417,2025-07-11 17:15:33.278353,18.894,224.88,39.84,0.881,4.714,49.861,Three,OK
MTR0000102,2889,2025-01-05 01:43:03.570169,11.715,229.89,38.67,0.841,7.429,49.509,Single,OK
MTR0000103,1139,2025-03-06 13:00:48.222711,41.692,212.04,37.31,0.865,9.775,49.746,Three,OK
MTR0000104,216,2025-03-30 23:48:21.834901,0.438,237.91,28.01,0.949,1.337,49.853,Three,OK
MTR0000105,812,2025-01-09 08:54:02.091627,6.643,243.06,33.61,0.958,6.547,49.648,Single,CHECK
MTR0000105,1217,2025-01-25 18:20:01.898458,33.628,226.94,31.91,0.94,0.392,49.502,Three,OK
MTR0000105,1586,2024-12-27 01:41:09.496986,25.151,236.55,33.8,0.951,1.164,49.964,Three,OK
MTR0000105,1721,2025-09-26 09:01:19.997215,16.828,247.38,39.92,0.849,3.147,50.237,Three,CHECK
MTR0000105,2162,2025-06-17 00:28:57.779859,32.617,244.1,35.37,0.816,6.021,50.05,Single,OK
MTR0000105,2348,2025-01-17 08:03:13.110794,32.402,233.64,35.77,0.951,3.695,49.845,Three,CHECK
MTR0000105,2649,2025-04-01 17:51:57.209606,10.935,215.69,30.82,0.871,9.481,50.067,Three,OK
MTR0000106,1228,2025-10-07 13:36:23.704593,20.41,229.1,26.58,0.864,2.549,49.779,Three,OK
MTR0000107,1233,2025-11-18 12:34:47.409397,26.746,215.82,27.55,0.96,8.215,49.775,Single,OK
MTR0000107,1784,2025-05-14 20:19:42.465224,49.201,224.04,27.2,0.876,9.951,50.423,Three,OK
MTR0000108,2487,2025-02-28 19:24:52.166050,11.0,227.64,23.26,0.842,9.502,50.411,Single,OK
MTR0000109,2768,2025-03-26 00:07:29.003096,21.077,213.61,22.16,0.816,4.896,49.686,Single,OK
MTR0000110,851,2024-11-25 19:50:18.047338,18.861,234.79,32.79,0.9,7.18,50.265,Single,OK
MTR0000110,1816,2025-11-08 01:04:41.870480,13.904,241.71,31.48,0.942,2.262,50.189,Three,OK
MTR0000110,1824,2024-12-11 16:43:21.461683,19.98,235.46,21.9,0.914,7.088,49.595,Three,OK
MTR0000110,1942,2025-04-20 20:17:33.806583,39.729,239.81,22.12,0.971,6.203,50.24,Three,OK
MTR0000111,867,2025-10-06 09:51:44.954499,30.558,233.44,20.43,0.938,2.018,50.24,Three,CHECK
MTR0000111,1970,2025-07-29 22:23:15.260169,39.041,240.59,26.33,0.978,4.39,50.261,Three,OK
MTR0000111,2960,2025-07-12 00:36:39.533351,44.638,210.46,36.72,0.791,3.638,50.412,Three,OK
MTR0000112,394,2024-11-24 04:41:54.228512,22.812,210.16,39.07,0.782,9.796,50.48,Three,OK
MTR0000112,1000,2025-09-16 02:11:38.263754,46.047,241.8,22.55,0.892,1.683,49.918,Three,CHECK
MTR0000112,1425,2025-04-08 22:01:45.581942,2.612,227.06,33.64,0.983,9.243,50.355,Single,OK
MTR0000113,1571,2025-07-21 10:51:09.716804,45.481,211.63,39.17,0.979,7.059,49.728,Three,OK
MTR0000113,1603,2025-05-15 12:44:03.931527,0.149,227.07,24.68,0.891,2.089,49.531,Three,OK
MTR0000113,2244,2025-07-11 02:40:42.362567,11.077,246.43,22.46,0.97,6.385,50.285,Single,OK
MTR0000113,2830,2025-05-10 03:57:42.841260,26.141,231.83,36.59,0.763,4.806,49.502,Single,OK
MTR0000114,178,2025-08-13 16:08:39.578546,26.02,231.04,38.36,0.85,2.885,49.843,Single,OK
MTR0000114,343,2025-03-30 07:24:06.360793,48.248,212.2,35.24,0.841,3.88,49.51,Single,OK
MTR0000114,1770,2025-11-06 06:35:50.246622,38.884,238.09,38.11,0.81,3.81,50.121,Three,CHECK
MTR0000114,2385,2025-02-05 11:06:08.872383,8.986,226.75,28.23,0.848,2.926,50.286,Three,OK
MTR0000115,2038,2025-10-18 16:06:49.775535,0.575,214.2,23.1,0.901,2.686,49.804,Three,CHECK
MTR0000115,2335,2025-04-14 16:08:33.808568,43.343,226.38,37.21,0.796,4.697,49.637,Three,CHECK
MTR0000116,243,2025-10-02 13:45:39.757001,4.088,247.58,22.17,0.988,2.219,49.567,Three,OK
MTR0000116,515,2024-12-01 01:54:37.949948,4.878,236.36,25.88,0.796,5.095,50.091,Three,OK
MTR0000116,1304,2024-12-15 02:23:17.498180,25.727,216.48,25.52,0.867,5.422,50.42,Single,OK
MTR0000117,737,2025-04-15 23:38:19.110028,6.601,248.53,28.05,0.9,5.56,49.655,Three,OK
MTR0000117,792,2024-12-02 16:01:58.296651,42.768,241.97,35.12,0.903,9.375,50.316,Single,OK
MTR0000117,2704,2025-01-28 12:39:57.417537,45.001,228.83,23.91,0.936,3.165,50.275,Single,OK
MTR0000118,2729,2025-10-13 15:38:08.376349,5.745,230.27,27.96,0.897,8.355,49.637,Three,OK
MTR0000119,793,2024-12-07 17:21:17.605961,24.38,239.4,35.18,0.997,8.171,49.934,Single,OK
MTR0000119,1221,2025-11-06 05:46:46.122563,21.325,234.17,39.93,0.971,8.943,49.618,Three,OK
MTR0000119,1507,2025-09-05 16:07:01.113266,29.407,214.8,27.52,0.928,3.966,50.482,Single,OK
MTR0000119,2168,2025-02-27 07:46:58.723886,29.733,240.43,29.13,0.852,8.202,49.91,Three,OK
MTR0000120,39,2025-07-16 09:52:13.466702,0.221,219.57,24.04,0.918,7.35,50.383,Three,OK
MTR0000120,188,2025-07-28 18:12:34.788304,49.195,245.7,32.31,0.87,5.583,50.436,Single,OK
MTR0000120,378,2025-03-16 02:57:56.437026,0.269,241.16,37.83,0.852,8.987,50.063,Three,OK
MTR0000120,2503,2025-08-21 15:24:36.215049,46.533,229.17,39.05,0.907,5.366,50.232,Single,OK
MTR0000120,2630,2025-06-22 14:05:34.809455,6.501,222.12,23.16,0.892,7.665,49.984,Single,OK
MTR0000121,271,2025-03-26 05:26:39.897632,17.239,231.05,36.32,0.919,2.425,50.169,Single,OK
MTR0000121,353,2025-04-22 09:43:55.402223,9.751,244.97,25.66,0.825,9.827,50.076,Single,OK
MTR0000121,410,2025-07-17 16:11:47.041126,40.714,245.67,35.41,0.88,8.505,50.278,Three,OK
MTR0000121,2095,2024-12-24 14:08:23.136280,14.97,220.11,38.9,0.793,4.164,49.561,Three,OK
MTR0000122,252,2024-12-08 13:29:22.199856,35.259,231.03,31.75,0.996,3.834,49.622,Three,OK
MTR0000122,588,2025-04-10 06:15:41.239384,37.113,240.97,22.21,0.801,7.508,49.718,Single,OK
MTR0000122,2870,2025-11-09 00:29:12.906269,46.846,237.98,31.43,0.906,6.494,50.445,Three,OK
MTR0000123,18,2025-01-29 20:50:58.687803,11.383,245.96,21.47,0.973,1.697,50.498,Three,OK
MTR0000123,2731,2025-02-02 16:51:06.044096,2.356,229.89,25.02,0.793,1.4,50.486,Three,OK
MTR0000124,1282,2025-01-25 04:17:01.181363,5.126,219.64,23.95,0.882,1.113,50.419,Three,OK
MTR0000124,1559,2025-02-27 20:44:47.375874,24.463,246.9,30.51,0.785,2.014,50.076,Three,OK
MTR0000125,1121,2025-08-29 10:28:42.783069,15.595,222.18,24.02,0.8,4.139,49.744,Single,OK
MTR0000125,1983,2024-12-18 18:48:47.640101,8.585,243.72,25.19,0.767,0.046,50.406,Single,OK
MTR0000125,2795,2025-06-25 20:36:52.051046,29.235,231.93,24.92,0.806,8.832,50.447,Three,OK
MTR0000126,1830,2025-05-20 06:39:38.050464,28.357,238.17,21.99,0.801,0.921,50.325,Single,OK
MTR0000126,2184,2025-08-19 01:11:59.397252,35.399,234.9,20.63,0.925,2.357,50.002,Three,OK
MTR0000127,1284,2025-09-14 18:02:49.495316,37.793,225.3,29.16,0.908,1.483,49.819,Single,OK
MTR0000127,1731,2025-11-13 06:33:59.940615,28.056,231.07,33.94,0.791,4.694,49.803,Single,OK
MTR0000128,911,2025-07-18 18:43:41.124619,16.393,243.55,37.32,0.959,9.77,49.727,Three,OK
MTR0000128,1037,2025-06-19 02:45:15.061778,28.393,235.85,31.92,0.86,8.68,50.039,Three,OK
MTR0000129,423,2025-08-15 00:32:11.756312,37.529,219.29,38.52,0.798,4.224,49.653,Single,OK
MTR0000129,486,2025-08-29 22:45:59.876645,13.565,233.47,36.86,0.902,7.037,49.813,Single,CHECK
MTR0000129,945,2025-08-15 22:11:37.677505,47.938,239.68,23.98,0.954,4.774,49.603,Three,CHECK
MTR0000130,161,2025-08-17 15:23:34.760355,13.968,221.01,21.67,0.988,4.614,50.257,Three,OK
MTR0000130,1836,2025-10-31 03:43:22.310015,41.938,237.2,28.91,0.769,8.717,50.493,Single,OK
MTR0000130,1988,2025-01-20 14:55:04.441901,32.246,220.91,24.38,0.765,8.347,50.391,Single,OK
MTR0000130,2548,2024-12-30 18:05:32.111544,14.991,219.76,24.43,0.88,3.971,50.229,Single,OK
MTR0000130,2567,2025-01-12 02:45:35.883055,4.452,212.22,22.72,0.76,4.871,50.399,Three,OK
MTR0000131,2152,2025-11-04 05:00:59.104885,19.884,248.82,36.79,0.764,7.92,50.419,Three,OK
MTR0000131,2410,2025-03-23 12:43:07.365402,21.969,212.55,25.26,0.913,4.539,49.853,Single,OK
MTR0000132,558,2025-07-17 05:39:27.429367,32.748,242.88,32.38,0.786,9.058,50.143,Single,OK
MTR0000132,2249,2025-03-25 13:26:32.377622,10.918,220.99,32.09,0.961,4.941,49.805,Three,OK
MTR0000132,2841,2025-09-19 11:07:20.754432,33.282,216.54,34.72,0.751,3.918,50.273,Three,OK
MTR0000133,225,2025-05-09 16:22:53.934855,10.044,211.43,36.48,0.77,0.011,49.659,Three,OK
MTR0000133,2294,2024-12-09 17:02:19.867058,38.183,216.49,21.33,0.933,8.043,49.858,Three,OK
MTR0000134,1946,2024-12-08 14:31:53.491120,39.795,221.53,23.11,0.933,0.651,49.89,Three,OK
MTR0000134,2015,2025-02-10 19:30:17.092945,0.415,232.66,29.5,0.857,1.61,49.943,Single,OK
MTR0000135,1654,2025-10-23 05:26:28.191243,32.966,230.89,24.67,0.96,2.66,50.186,Single,OK
MTR0000136,1168,2025-08-03 09:55:11.578186,48.432,240.96,34.09,1.0,8.53,50.47,Single,OK
MTR0000136,2096,2025-02-18 13:30:37.026106,1.668,249.65,30.1,0.969,2.204,50.05,Three,OK
MTR0000136,2367,2025-11-10 11:42:50.995497,4.328,231.16,37.58,0.952,0.564,50.16,Three,OK
MTR0000136,2468,2025-04-13 07:22:32.534085,34.786,232.14,35.44,0.891,8.124,50.034,Single,OK
MTR0000136,2747,2025-08-11 02:00:08.346184,31.13,230.0,20.93,0.94,9.455,49.801,Three,OK
MTR0000137,14,2025-06-25 14:05:29.019650,21.961,223.09,34.14,0.818,1.436,49.533,Single,OK
MTR0000137,1268,2025-10-13 21:07:13.850573,27.778,216.44,21.64,0.85,1.051,50.492,Single,OK
MTR0000137,2046,2025-08-18 04:09:05.389716,6.241,225.49,31.82,0.982,5.064,50.076,Single,OK
MTR0000137,2343,2025-08-31 00:49:31.171815,13.393,239.18,32.16,0.891,6.121,49.699,Three,OK
MTR0000138,481,2025-08-26 12:22:57.364070,8.0,230.1,23.3,0.84,4.164,50.26,Single,CHECK
MTR0000138,580,2025-08-06 15:16:15.941109,3.526,238.02,22.49,0.847,2.493,49.636,Three,OK
MTR0000138,1250,2025-09-04 12:52:54.305662,48.681,233.59,28.0,0.999,1.335,50.334,Single,OK
MTR0000139,1757,2025-01-12 14:19:27.878444,17.594,213.33,35.47,0.949,9.753,50.13,Single,OK
MTR0000139,2093,2025-10-28 20:15:55.328350,29.768,228.29,34.9,0.837,4.731,50.386,Single,OK
MTR0000139,2714,2025-11-11 13:57:35.433833,9.458,235.77,39.44,0.991,9.777,49.698,Single,OK
MTR0000139,2828,2025-06-11 10:27:33.214498,46.424,233.48,24.94,0.783,1.882,50.417,Single,OK
MTR0000140,754,2025-08-23 07:45:14.988365,32.848,220.57,24.66,0.779,1.004,50.43,Three,OK
MTR0000140,897,2025-08-25 18:11:17.771051,35.825,210.24,29.74,0.76,7.129,50.18,Three,CHECK
MTR0000140,1025,2024-12-23 01:41:03.110117,21.509,232.57,28.72,0.792,4.158,49.8,Single,OK
MTR0000140,1029,2025-03-14 21:53:15.052355,48.792,221.67,20.62,0.794,5.347,50.385,Single,OK
MTR0000140,1346,2025-03-14 13:49:57.519460,49.897,241.43,32.32,0.933,2.719,50.263,Three,OK
MTR0000140,2562,2025-07-29 15:21:24.949390,44.595,211.77,29.16,0.779,9.564,50.012,Three,OK
MTR0000141,367,2025-10-18 20:40:56.455692,16.473,228.28,22.13,0.877,5.422,49.566,Single,OK
MTR0000141,474,2025-06-12 08:46:32.847104,46.305,230.08,27.16,0.874,9.467,50.349,Single,OK
MTR0000141,652,2024-12-20 19:13:35.411756,47.182,216.23,29.49,0.781,6.127,50.408,Single,OK
MTR0000141,1015,2025-10-17 22:48:01.926516,36.771,249.74,33.91,0.942,3.114,49.78,Single,OK
MTR0000141,1497,2025-04-19 02:36:05.008754,48.022,239.66,37.82,0.969,5.487,50.37,Single,OK
MTR0000141,1871,2024-12-26 16:35:04.415261,31.7,218.3,34.36,0.892,3.832,50.397,Single,CHECK
MTR0000141,2728,2025-05-11 06:53:00.975782,39.626,218.54,20.58,0.8,1.505,49.848,Three,OK
MTR0000141,2755,2025-01-21 19:35:29.103533,46.108,249.81,30.52,0.821,9.148,50.278,Single,OK
MTR0000142,182,2025-09-15 02:37:36.272522,33.004,214.74,35.66,0.936,5.206,49.547,Single,OK
MTR0000142,318,2025-09-07 18:53:39.026128,28.952,227.75,32.47,0.962,0.584,49.661,Single,OK
MTR0000142,814,2025-05-16 19:25:11.516090,21.843,242.36,34.6,0.974,1.712,50.069,Single,OK
MTR0000142,1402,2025-10-24 11:27:06.626205,16.843,224.66,35.29,0.866,0.423,49.711,Three,OK
MTR0000142,2719,2025-01-27 00:15:43.558313,24.829,216.94,20.89,0.883,2.452,50.478,Single,CHECK
MTR0000142,2786,2025-06-25 08:55:52.683500,1.808,244.75,30.02,0.893,7.003,49.735,Three,CHECK
MTR0000143,1099,2025-10-08 07:09:10.648855,48.009,210.02,38.22,0.925,6.839,49.799,Single,OK
MTR0000144,464,2025-07-30 00:35:58.458074,19.423,247.07,37.91,0.944,9.49,50.254,Single,OK
MTR0000144,624,2024-12-18 14:27:31.727635,49.654,228.28,20.62,0.974,4.425,49.61,Three,OK
MTR0000144,2183,2025-09-28 20:01:06.454007,3.549,231.32,36.6,0.922,3.019,50.29,Three,OK
MTR0000144,2467,2025-06-19 08:38:33.915447,49.396,230.79,34.3,0.925,4.494,50.425,Three,OK
MTR0000145,361,2025-02-01 03:11:45.075987,2.866,216.86,33.72,0.804,6.267,50.413,Three,OK
MTR0000145,404,2025-08-09 22:19:15.526909,7.523,232.44,25.27,0.865,7.762,49.721,Single,OK
MTR0000145,1966,2024-11-21 17:16:38.558961,13.838,225.15,21.42,0.907,8.234,50.075,Three,OK
MTR0000145,2107,2025-07-24 07:27:53.254746,29.911,219.96,23.34,0.774,7.625,50.093,Three,OK
MTR0000146,53,2025-05-02 20:58:41.378400,16.602,225.26,32.76,0.771,2.819,49.811,Single,OK
MTR0000146,1588,2025-05-06 01:15:03.086006,33.042,210.56,38.07,0.775,1.94,50.128,Three,OK
MTR0000146,2868,2025-07-02 20:55:52.983143,30.851,211.89,21.79,0.763,2.299,49.891,Single,CHECK
MTR0000147,711,2024-12-03 17:28:53.524462,30.281,222.04,28.39,0.814,7.962,49.904,Single,OK
MTR0000147,1515,2025-08-02 04:53:28.614017,32.361,213.32,20.85,0.755,7.714,49.902,Three,OK
MTR0000147,2100,2025-04-25 20:13:01.775530,47.711,226.8,26.33,0.994,6.629,50.229,Three,OK
MTR0000148,25,2025-07-09 15:46:47.750023,42.519,241.7,31.44,0.777,1.206,49.725,Single,OK
MTR0000148,242,2025-05-12 06:44:21.922239,5.84,231.05,35.29,0.882,1.127,49.703,Single,OK
MTR0000148,1786,2024-11-20 03:20:20.946204,2.339,225.27,38.76,0.892,9.271,50.249,Three,OK
MTR0000149,1361,2025-06-23 10:55:38.815695,18.964,246.94,31.82,0.827,0.715,49.726,Single,OK
MTR0000149,1829,2025-06-15 09:34:39.145714,26.422,213.71,32.64,0.806,1.954,50.149,Three,OK
MTR0000149,2635,2025-09-30 11:18:12.289596,41.497,234.19,36.52,0.863,2.402,50.198,Three,OK
MTR0000150,708,2025-10-28 22:43:06.314115,43.702,248.83,39.92,0.918,3.33,50.161,Single,OK
MTR0000151,427,2025-10-14 19:59:54.863388,41.703,242.36,37.06,0.902,4.25,50.21,Single,OK
MTR0000151,1101,2025-02-13 08:35:16.979171,46.194,233.11,24.85,0.994,0.218,49.92,Three,OK
MTR0000152,2126,2025-07-13 18:08:42.500641,10.297,217.53,33.1,0.943,3.145,49.649,Three,OK
MTR0000153,1510,2025-05-30 07:49:35.052409,15.411,217.77,23.31,0.803,6.793,50.399,Three,OK
MTR0000153,2475,2025-01-21 16:34:54.064170,2.362,238.59,39.3,0.831,7.538,49.574,Three,OK
MTR0000154,338,2025-10-27 17:28:00.591765,37.967,219.53,33.25,0.885,9.959,50.257,Three,OK
MTR0000154,723,2025-02-13 01:09:01.037641,47.437,214.44,25.11,0.75,4.317,50.134,Single,OK
MTR0000154,1727,2025-05-31 13:24:14.398738,46.006,223.92,25.88,0.995,3.194,49.502,Three,OK
MTR0000154,1831,2025-08-30 23:14:10.543668,43.737,239.22,31.28,0.831,9.811,49.621,Single,OK
MTR0000155,1914,2025-03-18 14:12:17.400531,24.959,214.92,33.24,0.943,1.916,49.854,Three,OK
MTR0000156,331,2024-12-07 22:34:35.444236,43.667,213.46,34.32,0.793,7.794,50.485,Three,OK
MTR0000156,1231,2025-02-28 15:15:57.756608,24.642,232.54,23.05,0.901,8.686,50.393,Single,OK
MTR0000156,2524,2025-11-18 02:53:07.146393,20.355,231.77,37.53,0.947,5.639,50.166,Single,OK
MTR0000157,129,2025-02-07 03:39:53.864542,6.5,246.24,25.96,0.862,9.605,50.481,Single,OK
MTR0000157,2776,2025-03-11 17:52:53.591017,0.313,216.14,23.32,0.96,6.51,49.796,Single,CHECK
MTR0000158,1208,2025-08-10 12:56:11.032797,8.662,219.84,30.91,0.811,0.413,50.172,Three,OK
MTR0000158,1369,2025-06-09 05:52:02.077856,46.465,245.82,31.41,0.986,6.575,49.782,Single,OK
MTR0000158,2968,2024-12-13 14:32:12.918383,36.327,239.7,33.53,0.883,1.784,49.876,Three,OK
MTR0000159,461,2025-08-11 06:34:35.529940,20.736,211.49,30.83,0.762,6.541,50.361,Three,OK
MTR0000159,1288,2024-12-02 18:19:07.061221,25.787,243.95,26.59,0.958,2.584,49.561,Single,OK
MTR0000160,611,2025-06-05 04:56:57.766484,36.321,220.53,24.92,0.951,9.35,49.783,Single,OK
MTR0000160,2248,2024-11-21 03:50:43.487429,47.656,235.56,29.49,0.833,8.466,50.488,Three,OK
MTR0000160,2309,2025-05-29 22:54:32.024844,2.104,214.74,31.78,0.984,6.257,50.253,Three,OK
MTR0000160,2388,2025-02-24 23:34:20.465142,44.616,244.74,26.54,0.91,7.629,50.202,Three,OK
MTR0000160,2819,2025-02-26 18:30:30.450298,7.42,229.47,27.04,0.975,5.483,49.951,Three,OK
MTR0000161,1627,2025-03-24 22:50:04.974610,45.636,237.85,24.97,0.958,7.62,49.913,Three,OK
MTR0000161,2414,2024-12-23 19:06:57.066171,41.519,225.74,34.59,0.799,2.825,50.159,Three,OK
MTR0000162,1583,2025-01-25 14:17:15.338075,7.187,230.72,20.73,0.928,2.231,50.125,Three,OK
MTR0000162,2181,2025-10-23 11:07:29.166392,4.18,226.84,20.06,0.822,9.465,49.744,Three,OK
MTR0000162,2995,2024-11-25 23:20:44.137277,27.257,225.32,20.53,0.844,1.825,50.338,Three,OK
